_date_,y
2014-12-01,0.76013407159859088
2015-01-01,0.0042000885176860512
2015-02-01,0.77765069695497728
2015-03-01,0.16606246068892138
2015-04-01,0.6319444407913828
2015-05-01,0.20324982794573488
2015-06-01,0.46236416555556928
2015-07-01,0.90200056286004736
2015-08-01,0.98366113473134128
2015-09-01,0.82052705606394656
2015-10-01,0.62907133143979352
2015-11-01,0.28307230404852636
2015-12-01,0.49970830834730616
2016-01-01,0.29651116204467808
2016-02-01,0.97519786388368176
2016-03-01,0.90352725013965344
2016-04-01,0.93618301384208704
2016-05-01,0.042812780979816224
2016-06-01,0.028835427130048828
2016-07-01,0.865189350104528
2016-08-01,0.48405494882703512
2016-09-01,0.76323201563198624
2016-10-01,0.45010541704661256
2016-11-01,0.81428616179808096
2016-12-01,0.93616897063819104
2017-01-01,0.71976001231324856
2017-02-01,0.012153113426772056
2017-03-01,0.33200891834515756
2017-04-01,0.52674126690103672
2017-05-01,0.7071512224918928
2017-06-01,0.37568831043033992
2017-07-01,0.87022327179489808
2017-08-01,0.63778465226466552
2017-09-01,0.75349516128266144
2017-10-01,0.23045797096972808
2017-11-01,0.81290515083215584
2017-12-01,0.67396572383157816
2018-01-01,0.24927392090705404
2018-02-01,0.32294322173447988
2018-03-01,0.35256093153204148
2018-04-01,0.86841535730487248
2018-05-01,0.10550406266487422
2018-06-01,0.7145712518547744
2018-07-01,0.8711145388832408
2018-08-01,0.80730424015746944
2018-09-01,0.45616155211539992
2018-10-01,0.62338740944441232
2018-11-01,0.19386036197571
2018-12-01,0.5055178003368992
2019-01-01,0.7882382796013352
2019-02-01,0.6331422525394088
2019-03-01,0.98347191215083152
2019-04-01,0.092635038406220896
2019-05-01,0.41426369199696712
2019-06-01,0.13894230677331886
2019-07-01,0.52679786540832496
2019-08-01,0.450573425970664
2019-09-01,0.368105787094914
2019-10-01,0.0351897071578382
2019-11-01,0.265020493662099
2019-12-01,0.6435001499823572
2020-01-01,0.44256753603033872
2020-02-01,0.53291199631873056
2020-03-01,0.10533866863538056
2020-04-01,0.38275748682606704
2020-05-01,0.43297557252547888
2020-06-01,0.6793643495722832
2020-07-01,0.57926830009852216
2020-08-01,0.3615100735426344
2020-09-01,0.3407072601844048
2020-10-01,0.786977678235732
2020-11-01,0.47471029178153464
2020-12-01,0.52150724414147272
2021-01-01,0.97797551462779648
2021-02-01,0.43355882652068064
2021-03-01,0.31814191090412104
2021-04-01,0.558146389316986
2021-05-01,0.2586915818327624
2021-06-01,0.972806706183804
2021-07-01,0.71336910467413776
2021-08-01,0.58383978370469648
2021-09-01,0.087253293506245776
2021-10-01,0.80657137068729168
2021-11-01,0.85277063290482176
2021-12-01,0.095190069545122208
2022-01-01,0.9851977608591808
2022-02-01,0.68600026931927392
2022-03-01,0.51423762016284848
2022-04-01,0.91514497237168112
2022-05-01,0.98825183697112864
2022-06-01,0.0054836172268100112
2022-07-01,0.8739455163699456
2022-08-01,0.69017374223351128
2022-09-01,0.04789832288015616
2022-10-01,0.24158268398371784
2022-11-01,0.66442032613480408
2022-12-01,0.14166792824552998
