_date_,x,x1
2010-01-01,0.68879168568670136,0.077404705412430224
2010-02-01,0.98089635925199904,0.45937167775093824
2010-03-01,0.77420391013956832,0.4373210439782348
2010-04-01,0.65658980111048584,0.021032259443688128
2010-05-01,0.3192721438934578,0.97032532178587488
2010-06-01,0.04899711234464288,0.44662686920686952
2010-07-01,0.24692583146074808,0.96198695098062016
2010-08-01,0.30148437991760548,0.59185200968633408
2010-09-01,0.78142529125954496,0.05343045775027148
2010-10-01,0.48217617179817896,0.63019890907461152
2010-11-01,0.042125773967407688,0.079012109330321984
2010-12-01,0.7217672775827144,0.044090480110319472
2011-01-01,0.46390323550923496,0.03218845625324078
2011-02-01,0.240259701955706,0.016821713061329974
2011-03-01,0.39824090592384984,0.21570869642805356
2011-04-01,0.61401292309373216,0.9900398675174264
2011-05-01,0.4720449801983444,0.0052198397780096824
2011-06-01,0.8678286642426736,0.1913919554066178
2011-07-01,0.36975419745563352,0.023593085293498864
2011-08-01,0.9182432599011472,0.02716743799191456
2011-09-01,0.2407579595762226,0.0033145237704495144
2011-10-01,0.95222662143372832,0.0056045794173806784
2011-11-01,0.84125668411784352,0.38821291967384016
2011-12-01,0.87804941723904544,0.16811782011205984
2012-01-01,0.66486445960176568,0.61696650693005896
2012-02-01,0.82251578914115408,0.52685857190456744
2012-03-01,0.59543445084283128,0.20526855732061048
2012-04-01,0.26608882515366416,0.21368128582113808
2012-05-01,0.94848552459889344,0.37317749308823344
2012-06-01,0.098469878804529728,0.50091235146496608
2012-07-01,0.9972965349859984,0.641832405556814
2012-08-01,0.4924675239610152,0.25260186140975344
2012-09-01,0.26213119517019724,0.60226632173772656
2012-10-01,0.010167769503572232,0.082319972677682368
2012-11-01,0.82784161651190928,0.15767421572776714
2012-12-01,0.60810878705485848,0.1512352107457407
2013-01-01,0.5878053967263768,0.0042825865108404432
2013-02-01,0.5929591436697552,0.14165294450881178
2013-03-01,0.88482789992988992,0.62574447236901
2013-04-01,0.16866092247438114,0.77059292415021536
2013-05-01,0.32154766455404848,0.54862532736099768
2013-06-01,0.29731353908837364,0.041313382537030232
2013-07-01,0.59610280568019312,0.68676084608844656
2013-08-01,0.19041121209679292,0.96981098331599472
2013-09-01,0.99610829636793616,0.44781734870173632
2013-10-01,0.50091974353640168,0.4999147188144684
2013-11-01,0.60323160755631976,0.31269822847968716
2013-12-01,0.07519418780317832,0.28717202152871764
2014-01-01,0.81242701568272752,0.026908319316616436
2014-02-01,0.89956451910938432,0.8456695922080768
2014-03-01,0.026137073151684788,0.76905795456323392
2014-04-01,0.75997424726472016,0.072041365659514928
2014-05-01,0.10387299020337304,0.026438381497912776
2014-06-01,0.88323209309743008,0.17039715098614532
2014-07-01,0.47169273635409416,0.195953045873764
2014-08-01,0.48027243122513896,0.008608102535350184
2014-09-01,0.36613586066154032,0.20776429944770288
2014-10-01,0.65711191950446304,0.31653980800849812
2014-11-01,0.33024633010486348,0.053147024591714232
2014-12-01,0.44994436431457088,0.13352212757322548
2015-01-01,0.36885900524357408,0.090795845170187808
2015-02-01,0.64239532085525128,0.1813495292537322
2015-03-01,0.012498357150856788,0.16795790478233058
2015-04-01,0.7278952587912056,0.99200958817445488
2015-05-01,0.87013029289579856,0.82954063966154608
2015-06-01,0.86885285398969424,0.88811684430534992
2015-07-01,0.47488817199760744,0.57939646717569872
2015-08-01,0.88915068354181856,0.045205621041039184
2015-09-01,0.48587469418763552,0.2206834240723474
2015-10-01,0.69159550543086936,0.01544970563466051
2015-11-01,0.73723163975334784,0.53658267972903392
2015-12-01,0.061579302580595744,0.44885200106076496
2016-01-01,0.89403333337150224,0.15505556964791382
2016-02-01,0.64852084813599856,0.81681526432819888
2016-03-01,0.50274082967770896,0.63195368467040744
2016-04-01,0.038153848098895216,0.00017631072439236532
2016-05-01,0.008748468274716536,0.064780026798159904
2016-06-01,0.9003114906043736,0.84173318744617168
2016-07-01,0.0060427371407312248,0.57095016475883344
2016-08-01,0.40480078021000288,0.50468521063206304
2016-09-01,0.50357466237346208,0.08435357274087112
2016-10-01,0.20015511611341476,0.85342231115538976
2016-11-01,0.40640624322209432,0.88117025662255216
2016-12-01,0.92061250496344288,0.62196182798006368
2017-01-01,0.12221674770581958,6.4160329210699528e-06
2017-02-01,0.70106429713277248,0.50428363744256152
2017-03-01,0.67260712491911192,0.4538825353042624
2017-04-01,0.52967135718112936,0.0078193122133052688
2017-05-01,0.27119351101541044,0.066178439892547792
2017-06-01,0.83398036783685232,0.42299059548438216
2017-07-01,0.54819798923494312,0.050579822047063784
2017-08-01,0.15551569645864172,0.38928196071166728
2017-09-01,0.97099875527837232,0.13033037567107126
2017-10-01,0.23413002693936092,0.90337509775120368
2017-11-01,0.1982795123323018,0.085747105658603712
2017-12-01,0.94259648716844208,0.67333302810078112
2018-01-01,0.80931656895210336,0.018966171847013236
2018-02-01,0.38536445387547544,0.068188851996564784
2018-03-01,0.11776971689840998,0.39677047933333784
2018-04-01,0.2914786465618442,0.39365408164465872
2018-05-01,0.024334180810179128,0.76535234895453984
2018-06-01,0.4420027709513956,0.73859456721199984
2018-07-01,0.69696915768290024,0.96759782297055248
2018-08-01,0.92837043913024624,0.64699828071966736
2018-09-01,0.582029938737562,0.11218847495904958
2018-10-01,0.63490005176953576,0.48783108396515232
2018-11-01,0.92178688660426304,0.0053311350169439952
2018-12-01,0.4109184319355876,0.4916942848985256
2019-01-01,0.30245062085484232,4.8302996010808392e-05
2019-02-01,0.59925926933315912,0.0086881625441801344
2019-03-01,0.2318183353454526,0.38195133700747712
2019-04-01,0.45960312256702472,0.43342932260549552
2019-05-01,0.080214481063059616,0.45993591132388072
2019-06-01,0.51351956056767792,0.5947354075577912
2019-07-01,0.1084314506388846,0.026596990471615572
2019-08-01,0.64998524352982808,0.25377839884585684
2019-09-01,0.080820310320490752,0.53499948329341608
2019-10-01,0.23908069635083628,0.27415236844749668
2019-11-01,0.4778451751609916,0.14350018300650364
2019-12-01,0.813108040993404,0.039096040219286688
2020-01-01,0.23847623148014852,0.6041010813958968
2020-02-01,0.52062730513440816,0.092430369953143744
2020-03-01,0.53273439121301888,0.33877955906011924
2020-04-01,0.12696503938066228,0.82902209274985632
2020-05-01,0.06669127615935588,0.2722942015733254
2020-06-01,0.44823190498766864,0.052547060453280944
2020-07-01,0.92917159673889312,0.1142916745328217
2020-08-01,0.9157293706222032,0.24949301271713952
2020-09-01,0.1713159227621277,0.0086774112135143408
2020-10-01,0.53269755286020736,0.43989478581413144
2020-11-01,0.95850857959391552,1.0579173572150396e-05
2020-12-01,0.6286676098696056,0.22405568220462744
2021-01-01,0.88599419434277232,0.69776991529345344
2021-02-01,0.67134971572683064,0.068090192102136656
2021-03-01,0.36322200752053392,0.34099345691868832
2021-04-01,0.11185781343078172,0.0058377165830177528
2021-05-01,0.62748847468826672,0.086319855912292624
2021-06-01,0.054590345313372704,0.39406114720375104
2021-07-01,0.7563883584417288,0.42058019897889784
2021-08-01,0.31802989540438764,0.071074055096406896
2021-09-01,0.78824591390624608,0.98258554882648768
2021-10-01,0.18148909320932092,0.030463481786807864
2021-11-01,0.54494815257910248,0.2402680684600926
2021-12-01,0.92068474850147216,0.3613296371291844
2022-01-01,0.70567043948343168,0.6320699202812304
2022-02-01,0.87150953010876432,0.030633160074770644
2022-03-01,0.22643744268958656,0.98184762420734512
2022-04-01,0.62664669942939136,0.66256331197385136
2022-05-01,0.85836167122577328,0.20751527547935412
2022-06-01,0.19599592446623392,0.071463275828708888
2022-07-01,0.049139793200076112,0.20967861521186672
2022-08-01,0.27276272974145656,0.26576145503673084
2022-09-01,0.27136603711102736,0.0035160596204295764
2022-10-01,0.66289752774784568,0.58556635321489768
2022-11-01,0.55412635122285984,0.87854121270296224
2022-12-01,0.70601242040437136,0.74511417999966144
