_date_,x,x1,y
2004-02-01,0.01298244773524626,0.06316865001668996,0.25133374229635376
2004-03-01,0.4688275090824132,0.13563647935931578,0.36828858163037824
2004-04-01,0.18681814894027004,0.0161403573066616,0.12704470593716844
2004-05-01,0.98169690516739184,0.03881070815550488,0.19700433537235896
2004-06-01,0.67977192361289448,0.075545395975858288,0.27485522730313548
2004-07-01,0.14069538864039232,0.4897271026463832,0.69980504617099128
2004-08-01,0.57169865057549792,0.018712661816355128,0.13679423166330928
2004-09-01,0.37961509343180896,0.016391261338438064,0.12802836146119368
2004-10-01,0.66050049192756592,0.063691751397198112,0.2523722476763206
2004-11-01,0.65557079855183664,0.00016922192219982024,0.01300853266897617
2004-12-01,0.56091260947709528,0.2033632653882504,0.45095816367846184
2005-01-01,0.8470270231860048,0.03025171237933508,0.17393019398406672
2005-02-01,0.072589984169071584,0.77083222643580944,0.87797051569845408
2005-03-01,0.60854365983626144,0.0044968368542914992,0.067058458484306808
2005-04-01,0.43492887934159776,0.5283113866441416,0.72685031928461136
2005-05-01,0.16232630010350624,0.14289219672661446,0.37801084207548128
2005-06-01,0.31319127231648048,0.56926990991810288,0.75449977463091584
2005-07-01,0.90643686105340592,0.055196255478361584,0.23493883348301868
2005-08-01,0.3837149387216148,0.50358282090383712,0.70963569590589024
2005-09-01,0.99943405741397424,0.22103988435012224,0.47014878958700112
2005-10-01,0.73637924483483696,0.36040440324493728,0.6003369081148828
2005-11-01,0.099582599354476768,0.81848812833578512,0.90470333719721904
2005-12-01,0.96471217397567392,0.035159346418565468,0.18750825693436936
2006-01-01,0.60797064659690192,0.016469632817172578,0.12833406725095476
2006-02-01,0.7361289279997248,0.78152060597144528,0.88403654108382048
2006-03-01,0.86031367123587648,0.15305711198038174,0.39122514231626496
2006-04-01,0.19117151420969104,0.025553967394000576,0.15985608338127322
2006-05-01,0.71984566552551344,0.09903333286048592,0.3146956193855992
2006-06-01,0.83500839049209568,0.2860761291855588,0.53486085030179464
2006-07-01,0.23735763487814544,0.16908877340134376,0.41120405324041224
2006-08-01,0.11487100613631096,0.011067947844953316,0.10520431476395498
2006-09-01,0.61506521987547872,0.40603917767824544,0.63721203510153936
2006-10-01,0.011297785794250448,0.35626325273779908,0.59687792113446368
2006-11-01,0.054460730345888832,0.13055958936364636,0.36133030507230688
2006-12-01,0.73033105565090528,0.18823133240814424,0.43385634996867824
2007-01-01,0.31585714096710248,0.18456307117145228,0.42960804365310976
2007-02-01,0.57640643520480776,0.79337679660048656,0.89071701263672208
2007-03-01,0.97984798779434512,0.010015645813707046,0.1000781984935133
2007-04-01,0.4056038390772796,0.29872645403372992,0.54655873795387256
2007-05-01,0.32955839740747648,0.22507638273323648,0.47442215666348944
2007-06-01,0.38083639491853696,0.9488237680089472,0.97407585331376896
2007-07-01,0.4553605014562856,0.512730979723068,0.71605235822743296
2007-08-01,0.70943387082938504,0.017207651218631656,0.1311779372403441
2007-09-01,0.51707344679784528,0.10213028030934542,0.31957828510295472
2007-10-01,0.09443347517185896,0.14817306354702132,0.3849325441515972
2007-11-01,0.68210309566355496,0.10832917407650486,0.329133975876853
2007-12-01,0.41721062094520688,0.87258511801410432,0.9341226461306376
2008-01-01,0.14894763957871926,0.88590625821151312,0.94122593366922976
2008-02-01,0.83354767619824656,0.062312754893423448,0.24962522888006224
2008-03-01,0.13452302088108014,0.27251545575760116,0.52203012916650816
2008-04-01,0.60279803585877104,0.16723646627242602,0.4089455541663536
2008-05-01,0.75519213662926624,0.0035694974240982656,0.059745271144235888
2008-06-01,0.84364821351556768,0.5623353861063728,0.74989024937411536
2008-07-01,0.8040755630834624,0.0024004051641309076,0.048993929870249312
2008-08-01,0.196390238994949,0.2568570964062768,0.50681071062703168
2008-09-01,0.27303436016445004,0.77264200834581936,0.87900057357536432
2008-10-01,0.6460618128435516,0.26452132911651728,0.51431637064798672
2008-11-01,0.85358757844567168,0.57617825257708408,0.7590640635526648
2008-12-01,0.61994089278387968,7.5168084455532864e-05,0.0086699529673195392
2009-01-01,0.69474160229720968,0.044782107409461032,0.2116178333918506
2009-02-01,0.26995662624996952,0.4528999428415452,0.67297841186886912
2009-03-01,0.33247154594493188,0.2116566105971032,0.4600615291426824
2009-04-01,0.10998612534508578,0.025656214664734856,0.16017557449478636
2009-05-01,0.66992002469753608,0.077590572046605872,0.27855084283951804
2009-06-01,0.12432010673969728,0.81046104699350112,0.90025610078105056
2009-07-01,0.63185404285979848,0.011440357755211804,0.10695960805468486
2009-08-01,0.6842512977084332,0.04864980013805228,0.220566996937557
2009-09-01,0.31599164450632312,0.070101543310946496,0.26476696038393176
2009-10-01,0.1053268631400679,0.12605094599252654,0.35503654177074016
2009-11-01,0.058776154041190408,0.3946835696333868,0.62823846557926296
2009-12-01,0.1481382817327852,0.35490149164379136,0.59573609227894808
2010-01-01,0.68879168568670136,0.077404705412430224,0.27821701136420508
2010-02-01,0.98089635925199904,0.45937167775093824,0.67776963472181184
2010-03-01,0.77420391013956832,0.4373210439782348,0.66130253589279
2010-04-01,0.65658980111048584,0.021032259443688128,0.14502503040402414
2010-05-01,0.3192721438934578,0.97032532178587488,0.98505092344805952
2010-06-01,0.04899711234464288,0.44662686920686952,0.66830148077560736
2010-07-01,0.24692583146074808,0.96198695098062016,0.98080933467245312
2010-08-01,0.30148437991760548,0.59185200968633408,0.76931918583013008
2010-09-01,0.78142529125954496,0.05343045775027148,0.23115029255934648
2010-10-01,0.48217617179817896,0.63019890907461152,0.79385068436993328
2010-11-01,0.042125773967407688,0.079012109330321984,0.28109092715760496
2010-12-01,0.7217672775827144,0.044090480110319472,0.20997733237261464
2011-01-01,0.46390323550923496,0.03218845625324078,0.17941141617310974
2011-02-01,0.240259701955706,0.016821713061329974,0.1296985468743963
2011-03-01,0.39824090592384984,0.21570869642805356,0.46444450306581688
2011-04-01,0.61401292309373216,0.9900398675174264,0.99500747108623584
2011-05-01,0.4720449801983444,0.0052198397780096824,0.072248458654906144
2011-06-01,0.8678286642426736,0.1913919554066178,0.43748366301682376
2011-07-01,0.36975419745563352,0.023593085293498864,0.15360040785590012
2011-08-01,0.9182432599011472,0.02716743799191456,0.16482547737505438
2011-09-01,0.2407579595762226,0.0033145237704495144,0.05757190087577024
2011-10-01,0.95222662143372832,0.0056045794173806784,0.074863739002140944
2011-11-01,0.84125668411784352,0.38821291967384016,0.6230673476229036
2011-12-01,0.87804941723904544,0.16811782011205984,0.4100217312680632
2012-01-01,0.66486445960176568,0.61696650693005896,0.7854721554135824
2012-02-01,0.82251578914115408,0.52685857190456744,0.72585024068644304
2012-03-01,0.59543445084283128,0.20526855732061048,0.453065731788016
2012-04-01,0.26608882515366416,0.21368128582113808,0.46225673150440768
2012-05-01,0.94848552459889344,0.37317749308823344,0.61088255261403024
2012-06-01,0.098469878804529728,0.50091235146496608,0.7077516170698348
2012-07-01,0.9972965349859984,0.641832405556814,0.80114443489099648
2012-08-01,0.4924675239610152,0.25260186140975344,0.50259512672702408
2012-09-01,0.26213119517019724,0.60226632173772656,0.77605819481384672
2012-10-01,0.010167769503572232,0.082319972677682368,0.2869145738328438
2012-11-01,0.82784161651190928,0.15767421572776714,0.39708212718248496
2012-12-01,0.60810878705485848,0.1512352107457407,0.3888897154023756
2013-01-01,0.5878053967263768,0.0042825865108404432,0.065441473935421432
2013-02-01,0.5929591436697552,0.14165294450881178,0.37636809709221072
2013-03-01,0.88482789992988992,0.62574447236901,0.79104012058113088
2013-04-01,0.16866092247438114,0.77059292415021536,0.87783422361526512
2013-05-01,0.32154766455404848,0.54862532736099768,0.74069246476590928
2013-06-01,0.29731353908837364,0.041313382537030232,0.20325693724207848
2013-07-01,0.59610280568019312,0.68676084608844656,0.82871035114112496
2013-08-01,0.19041121209679292,0.96981098331599472,0.9847898168218408
2013-09-01,0.99610829636793616,0.44781734870173632,0.669191563531502
2013-10-01,0.50091974353640168,0.4999147188144684,0.7070464757103796
2013-11-01,0.60323160755631976,0.31269822847968716,0.55919426720924736
2013-12-01,0.07519418780317832,0.28717202152871764,0.53588433596133192
2014-01-01,0.81242701568272752,0.026908319316616436,0.16403755459228364
2014-02-01,0.89956451910938432,0.8456695922080768,0.91960295356641648
2014-03-01,0.026137073151684788,0.76905795456323392,0.87695949425457152
2014-04-01,0.75997424726472016,0.072041365659514928,0.2684052265875516
2014-05-01,0.10387299020337304,0.026438381497912776,0.16259883609027704
2014-06-01,0.88323209309743008,0.17039715098614532,0.41279189791727424
2014-07-01,0.47169273635409416,0.195953045873764,0.442665839967084
2014-08-01,0.48027243122513896,0.008608102535350184,0.092779860612905552
2014-09-01,0.36613586066154032,0.20776429944770288,0.45581169296947936
2014-10-01,0.65711191950446304,0.31653980800849812,0.56261870570440344
2014-11-01,0.33024633010486348,0.053147024591714232,0.23053638452902448
2014-12-01,0.44994436431457088,0.13352212757322548,0.3654067973823496
2015-01-01,0.36885900524357408,0.090795845170187808,0.30132348924401464
2015-02-01,0.64239532085525128,0.1813495292537322,0.42585153428599056
2015-03-01,0.012498357150856788,0.16795790478233058,0.40982667651378016
2015-04-01,0.7278952587912056,0.99200958817445488,0.99599678120687456
2015-05-01,0.87013029289579856,0.82954063966154608,0.91079121628480048
2015-06-01,0.86885285398969424,0.88811684430534992,0.94239951416867248
2015-07-01,0.47488817199760744,0.57939646717569872,0.76118096874245264
2015-08-01,0.88915068354181856,0.045205621041039184,0.21261613542024316
2015-09-01,0.48587469418763552,0.2206834240723474,0.46976954357679192
2015-10-01,0.69159550543086936,0.01544970563466051,0.12429684482986892
2015-11-01,0.73723163975334784,0.53658267972903392,0.7325180405485136
2015-12-01,0.061579302580595744,0.44885200106076496,0.66996417893851976
2016-01-01,0.89403333337150224,0.15505556964791382,0.39377096089975176
2016-02-01,0.64852084813599856,0.81681526432819888,0.9037783269852176
2016-03-01,0.50274082967770896,0.63195368467040744,0.79495514632613552
2016-04-01,0.038153848098895216,0.00017631072439236532,0.013278204863322652
2016-05-01,0.008748468274716536,0.064780026798159904,0.2545192071301494
2016-06-01,0.9003114906043736,0.84173318744617168,0.91746018303039808
2016-07-01,0.0060427371407312248,0.57095016475883344,0.75561244349126048
2016-08-01,0.40480078021000288,0.50468521063206304,0.71041200062503384
2016-09-01,0.50357466237346208,0.08435357274087112,0.290436865326823
2016-10-01,0.20015511611341476,0.85342231115538976,0.92380859010694944
2016-11-01,0.40640624322209432,0.88117025662255216,0.93870669360698192
2016-12-01,0.92061250496344288,0.62196182798006368,0.78864556549825584
2017-01-01,0.12221674770581958,6.4160329210699528e-06,0.0025329889303093988
2017-02-01,0.70106429713277248,0.50428363744256152,0.7101293103671764
2017-03-01,0.67260712491911192,0.4538825353042624,0.67370804901252464
2017-04-01,0.52967135718112936,0.0078193122133052688,0.088426874949334656
2017-05-01,0.27119351101541044,0.066178439892547792,0.2572517053248584
2017-06-01,0.83398036783685232,0.42299059548438216,0.65037727165421624
2017-07-01,0.54819798923494312,0.050579822047063784,0.22489958214070516
2017-08-01,0.15551569645864172,0.38928196071166728,0.6239246434559764
2017-09-01,0.97099875527837232,0.13033037567107126,0.36101298546045576
2017-10-01,0.23413002693936092,0.90337509775120368,0.95046046616953168
2017-11-01,0.1982795123323018,0.085747105658603712,0.292826067245735
2017-12-01,0.94259648716844208,0.67333302810078112,0.82056872235101744
2018-01-01,0.80931656895210336,0.018966171847013236,0.13771772524629222
2018-02-01,0.38536445387547544,0.068188851996564784,0.261129952316016
2018-03-01,0.11776971689840998,0.39677047933333784,0.62989719743251584
2018-04-01,0.2914786465618442,0.39365408164465872,0.62741858567041088
2018-05-01,0.024334180810179128,0.76535234895453984,0.87484418552936608
2018-06-01,0.4420027709513956,0.73859456721199984,0.85941524725361936
2018-07-01,0.69696915768290024,0.96759782297055248,0.98366550359893808
2018-08-01,0.92837043913024624,0.64699828071966736,0.80436203336536672
2018-09-01,0.582029938737562,0.11218847495904958,0.33494548057713748
2018-10-01,0.63490005176953576,0.48783108396515232,0.69844905609869088
2018-11-01,0.92178688660426304,0.0053311350169439952,0.073014621939334832
2018-12-01,0.4109184319355876,0.4916942848985256,0.70120915916616888
2019-01-01,0.30245062085484232,4.8302996010808392e-05,0.0069500356841392112
2019-02-01,0.59925926933315912,0.0086881625441801344,0.093210313507573472
2019-03-01,0.2318183353454526,0.38195133700747712,0.61802211692420616
2019-04-01,0.45960312256702472,0.43342932260549552,0.65835349365329224
2019-05-01,0.080214481063059616,0.45993591132388072,0.67818574986789624
2019-06-01,0.51351956056767792,0.5947354075577912,0.77119090214926112
2019-07-01,0.1084314506388846,0.026596990471615572,0.16308583774079088
2019-08-01,0.64998524352982808,0.25377839884585684,0.50376422942271008
2019-09-01,0.080820310320490752,0.53499948329341608,0.7314365887029552
2019-10-01,0.23908069635083628,0.27415236844749668,0.52359561538223056
2019-11-01,0.4778451751609916,0.14350018300650364,0.37881418004940584
2019-12-01,0.813108040993404,0.039096040219286688,0.19772718634342292
2020-01-01,0.23847623148014852,0.6041010813958968,0.77723939773785072
2020-02-01,0.52062730513440816,0.092430369953143744,0.30402363387267072
2020-03-01,0.53273439121301888,0.33877955906011924,0.5820477291941952
2020-04-01,0.12696503938066228,0.82902209274985632,0.91050650340887536
2020-05-01,0.06669127615935588,0.2722942015733254,0.5218181690716848
2020-06-01,0.44823190498766864,0.052547060453280944,0.22923145607285432
2020-07-01,0.92917159673889312,0.1142916745328217,0.33807051710082868
2020-08-01,0.9157293706222032,0.24949301271713952,0.49949275542007568
2020-09-01,0.1713159227621277,0.0086774112135143408,0.093152623224009856
2020-10-01,0.53269755286020736,0.43989478581413144,0.66324564515278304
2020-11-01,0.95850857959391552,1.0579173572150396e-05,0.0032525641534257856
2020-12-01,0.6286676098696056,0.22405568220462744,0.47334520405791312
2021-01-01,0.88599419434277232,0.69776991529345344,0.83532623285364
2021-02-01,0.67134971572683064,0.068090192102136656,0.26094097436419728
2021-03-01,0.36322200752053392,0.34099345691868832,0.58394645038623904
2021-04-01,0.11185781343078172,0.0058377165830177528,0.076404951299099408
2021-05-01,0.62748847468826672,0.086319855912292624,0.29380240964344152
2021-06-01,0.054590345313372704,0.39406114720375104,0.62774289896720536
2021-07-01,0.7563883584417288,0.42058019897889784,0.64852154858485456
2021-08-01,0.31802989540438764,0.071074055096406896,0.26659717758522296
2021-09-01,0.78824591390624608,0.98258554882648768,0.99125453281510272
2021-10-01,0.18148909320932092,0.030463481786807864,0.17453790931143832
2021-11-01,0.54494815257910248,0.2402680684600926,0.49017146842721536
2021-12-01,0.92068474850147216,0.3613296371291844,0.60110700971556176
2022-01-01,0.70567043948343168,0.6320699202812304,0.79502825124723104
2022-02-01,0.87150953010876432,0.030633160074770644,0.1750233129465062
2022-03-01,0.22643744268958656,0.98184762420734512,0.99088224537900832
2022-04-01,0.62664669942939136,0.66256331197385136,0.81397992111221712
2022-05-01,0.85836167122577328,0.20751527547935412,0.45553844566551584
2022-06-01,0.19599592446623392,0.071463275828708888,0.26732616001564248
2022-07-01,0.049139793200076112,0.20967861521186672,0.45790677567804864
2022-08-01,0.27276272974145656,0.26576145503673084,0.51552056703562352
2022-09-01,0.27136603711102736,0.0035160596204295764,0.05929637105615804
2022-10-01,0.66289752774784568,0.58556635321489768,0.76522307415217024
2022-11-01,0.55412635122285984,0.87854121270296224,0.93730529322252432
2022-12-01,0.70601242040437136,0.74511417999966144,0.86319996524540096
